,GenNorm,LogNorm,T
VRSK,0.9488697794505111,0.157906197603634,0.6879435575157693
VRSN,0.48328974533718694,0.526347135455862,0.7289342732369359
VRT,0.01414755711257798,0.06828329954134094,0.08604157180870242
VRTS,0.9977500200654013,0.4415894629578506,0.988609713862006
VRTX,6.359075123174992e-05,0.13407956017028233,0.24445749493009772
VS,1.965463108937327e-22,3.5224404730022308e-22,1.845724510982047e-33
VSAC,1.28793021065474e-10,3.819249287863855e-10,1.9171665543687797e-09
VSAT,0.0035452550912999925,0.01596260910878322,0.02065592667540217
VSCO,0.26571985199688264,0.9511597848245246,0.4710475025484774
VSEC,1.2879302107630788e-10,1.577355453457617e-08,3.614094956834429e-13
VSH,0.0008054014731979642,0.04230702985894197,0.05781746713436697
VSME,0.7814801427210374,0.03430883021972864,0.9947222817275757
VST,0.012052832738986496,0.028096606041051242,0.5604966465641461
VSTA,0.9966280687761977,0.4534411639431474,0.9907631310273637
VSTE,2.1607126062074416e-05,5.6094143901765716e-05,6.496588715393988e-05
VSTM,0.9979879912052426,0.6823236150531589,0.9756349592513807
VSTO,0.5877098199141078,0.4554891622243725,0.5737008664270901
VSTS,0.644422041591906,0.2720618269877688,0.745260770148322
VTAK,0.7927392764459121,0.4850604612974735,0.9120718557267958
VTEX,0.9991393683812575,0.6542249691201334,0.9987313427437854
VTGN,1.4067140497551447e-12,5.672971017729137e-11,1.6232401381419157e-16
VTLE,0.7395462765129273,0.7238064091568011,0.7352776350580339
VTMX,0.9884845509534661,0.6048460323260858,0.9794399437953162
VTNR,0.0017671578437191693,0.14069713586553945,0.3286183612262136
VTOL,0.9117697367867448,0.46867660366812613,0.9730440338472867
VTR,0.4346448101294621,0.3194693209792352,0.41167095104840057
VTRS,7.122277829702218e-13,4.0229984640365284e-08,1.8942485316286154e-15
VTRU,0.6735103707191521,0.5310105937412276,0.7049366131627888
VTS,0.9534586215270188,0.8888878242039917,0.947357744185821
VTSI,0.00012058398474922306,0.003581492328363911,0.012785990778203304
VTVT,0.6940393467672112,0.545265865978954,0.7985017785101803
VTYX,0.945604222719027,0.5987200444053495,0.7476389889232669
VUZI,2.799652967693941e-16,1.0903176998455616e-16,3.0419697193251975e-17
VVI,0.5458274319569364,0.0258135596206438,0.893815859205602
VVOS,0.7716448978087262,0.3864027293185738,0.8949083635636959
VVPR,9.861564836612097e-15,9.495877004951908e-14,1.9345774370356752e-13
VVV,0.9572870992979776,0.7658001486242811,0.992152768795506
VVX,0.8267686798063669,0.14190158668276986,0.5311498499649574
VWE,2.0657964933857626e-23,1.6665717303713473e-26,1.4635055403869361e-66
VXRT,1.188573573878586e-19,1.0837649559353406e-13,1.041086630661258e-15
VYGR,0.9363745318252363,0.5038013356728921,0.5961620640911882
VYNE,0.1403400640398188,1.4243228546377885e-06,0.9099785257491398
VYX,0.12896826880645007,0.4046479920055147,0.4550785355342505
VZ,0.8992361589252413,0.4808500032239207,0.8836474905974929
VZIO,0.7645105803800171,0.4515846423945219,0.784034856398255
VZLA,0.9408269743872003,0.8570785330102724,0.9402157353528473
W,0.7387715902549838,0.460252422367865,0.9109991131443779
WAB,0.0003355386735210602,0.007523596805397159,0.13710863267484297
WABC,6.438646606568099e-18,7.230241886420626e-15,7.582267138751839e-20
WAFD,2.1607126062074653e-05,0.0005209499094105478,0.0016669290226781763
WAFU,0.9533127468741432,0.44973323215012173,0.6712649355130782
WAL,0.9031606503587457,0.24328313366449705,0.760984275619513
WALD,2.160712570951942e-05,4.350827239629381e-06,1.1759330848854023e-07
WASH,2.830515996855453e-13,7.619228222637826e-15,3.7248561488498673e-13
WAT,0.6095321849970821,0.7561862959706254,0.6779091949769145
WATT,0.9450714572477538,0.28520763811479655,0.9725449458947917
WAVD,1.965463108937327e-22,2.6952922672995833e-22,1.3205222956818926e-93
WAVE,0.8034762152526805,0.0039641086578153795,0.8016821012953799
WAVS,9.861564836612097e-15,5.99975294969911e-15,6.971290823084417e-22
WB,0.9961866830564817,0.2369569302232437,0.972427716845646
WBA,0.4796013998451839,0.6907117020679776,0.6105017298148252
WBD,0.7533955011749645,0.2742955471272215,0.8409362216648515
WBS,0.008263858543621994,0.035123624803481746,0.04888453561767725
WBUY,0.20904252875890494,0.0017636547148159876,0.9971754970980763
WBX,0.01749768016664721,0.015335961959357602,0.40787321003770927
WCC,0.958038276938584,0.01894443583694516,0.9920769418624495
WCN,0.782434942749344,0.5219177380288877,0.8604604527303146
WD,0.2251573904434978,0.3854611621141495,0.4920247108444631
WDAY,0.8867028994309248,0.4201147652069277,0.7333958703285741
WDC,9.396376038797705e-07,8.620561713590286e-06,5.1543878101547984e-06
WDFC,7.682212286850896e-09,1.9574985182919563e-07,5.881675673366808e-10
WDH,0.2605239114499277,0.10357921376468038,0.8875527282393773
WDS,0.003429329959661831,0.0347056459113011,0.012769533538809053
WEAV,0.889373567836183,0.7125191774963708,0.7715194722049297
WEC,1.6362190533159504e-06,0.10965660332787619,0.20931302254987205
WEL,7.940335760965926e-06,3.118254692945852e-05,6.0348908190315296e-05
WELL,6.438646606640584e-18,1.63212940705707e-16,4.643655712493426e-16
WEN,6.4575673745241595e-06,5.215065050371666e-05,0.0001249344442954695
WERN,0.01335992432949884,0.03047283040320181,0.033918473820267026
WES,0.5790119226924927,0.09176263984461641,0.6558600819910123
WEST,3.0237615647538514e-07,1.8056588657551473e-10,3.2708195413469606e-07
WEX,0.876730371228955,0.506559848948524,0.9309795730763436
WEYS,6.882976437410324e-41,1.6952322185121793e-19,3.540576646183943e-20
WF,0.003545255091277788,0.011494968841357034,6.935658464489512e-13
WFC,9.23306650777714e-07,0.005798901834155323,0.01870585049475737
WFCF,5.628808990362092e-05,0.0002388961857385609,4.018319552528642e-09
WFG,6.16931984566384e-28,1.095521476255521e-12,1.5491784180871006e-14
WFRD,0.8754748848784473,0.8269885822096995,0.743551724551361
WGO,0.00011111015916538955,0.00014635874578864433,0.0002509235642006597
WGS,0.1568940250177665,0.003766302125288945,0.7930063175453939
WH,0.8730196681859298,0.6474225064146841,0.7573674300767136
WHD,0.8103453138338981,0.7854167531585095,0.8130870107587377
WHF,0.715959330601647,0.2148771000106593,0.7820891542588571
WHG,0.12694463314943683,0.028279007582477145,0.8445047686336179
WHLM,0.7860291364757368,0.4698199868470453,0.691561954786966
WHLR,0.0010560763573509435,0.10279624164839474,0.10848177479738486
WHR,0.22705811501280004,0.16064492661593543,0.14207674606345033
WILC,3.0237615647526205e-07,1.7800480943848935e-06,3.44129542251349e-13
WIMI,0.22674797704628968,8.644303704245086e-06,0.7917693125465636
WINA,0.001051524786187863,0.026695168394757274,0.04149022342022335
WING,0.8592833703370344,0.7155594578499771,0.948327008301748
WINT,1.9654631089317558e-22,4.303069241457831e-25,1.3985869850610656e-23
WINV,3.0237615558873593e-07,1.5562629733822936e-22,3.961909440932437e-07
WIRE,0.3020552569287621,0.14281957598633277,0.14896026921668082
WISA,0.9595870754267276,0.7432931054218097,0.936103325482339
WISH,0.684881699523706,0.8435094390850624,0.7296190375605769
WIT,0.9958269302013357,0.5844239365164129,0.9550518361131659
WIX,0.9195001673753125,0.6521658993098847,0.8940029771766462
WK,0.9749489991484974,0.45459385937684404,0.981676692163622
WKC,7.682212286859796e-09,4.3683753065360644e-07,8.409731652256088e-11
WKEY,1.7624853993527764e-21,5.597611042292695e-23,5.029593286030709e-46
WKHS,2.7351554834571308e-08,3.8810274384625064e-08,3.734727054117578e-10
WKME,0.9837144881663472,0.8911564453977153,0.8405345363868354
WKSP,7.758665610187342e-36,2.369266299181409e-20,4.575744294444717e-59
WLDN,0.4026151851573385,0.3383906003258824,0.6265330175019396
WLDS,0.7919162980414973,0.14577306070275442,0.9847208775219067
WLFC,0.00046561459943564694,0.09929259289461578,0.16904499629925462
WLGS,0.9298726955329386,0.04938768437368113,0.9472859575688342
WLK,0.8384235410653219,0.4562433180664641,0.8796714608799345
WLKP,0.9119975940890445,0.21353794823946792,0.8270185490371043
WLY,6.108955457252676e-33,1.704253507543254e-15,1.9369915717488012e-24
WLYB,9.861564836612097e-15,1.2668610498361463e-12,2.0804590409355873e-38
WM,1.1486977871822818e-07,0.00048561503718221944,0.0009497993632624491
WMB,0.025646457025203295,0.20044804534242755,0.48345357568598946
WMG,0.9845075953394268,0.9836026057162648,0.9824136254685464
WMK,0.0003355380858685536,0.00031866756725750677,0.00036657543019768374
WMPN,1.191753375018626e-19,2.0062056075687932e-19,2.65313165357017e-41
WMS,0.7355057150406763,0.21913788650524368,0.7248078091089435
WMT,0.37003332305407,0.42495880484018034,0.3583189162569319
WNC,0.3369092006287464,0.5061454384133119,0.25084631123995493
WNEB,0.9512218180011623,0.057413995006227236,0.9697989793125634
WNS,0.9215891852328926,0.946288724801509,0.9381243432023325
WNW,0.10391961192343224,0.0011873212736913663,0.9637179920898542
WOLF,0.6703438674674045,0.4534548284040173,0.6188347006058277
WOOF,0.9633048004209193,0.950147395081295,0.9694490124967611
WOR,2.1607126062070693e-05,0.0007425328194347047,0.0004350145342811651
WORX,0.9744013643176552,0.5382301316721376,0.899500009552412
WOW,0.9233430722134593,0.34251254569116096,0.8519915447086426
WPC,0.0783157855921689,0.4649304619173694,0.4079978843265063
WPM,0.46034324180086394,0.9864814125255761,0.532481180917153
WPP,2.0603354188662727e-09,5.185840368188474e-07,3.023099932818221e-15
WPRT,0.9743892413115476,0.7171335763061932,0.7989109281660696
WRAP,0.0012481647341793245,0.028183987061979887,0.07492802871857784
WRB,9.861564836612097e-15,8.274990491685751e-13,1.2846705243833113e-17
WRBY,0.9257177544494848,0.8802871843341687,0.9709743928104043
WRK,0.9032795086925991,0.7391854698751257,0.9370693349960973
WRLD,0.00042975177904369514,0.010793719209931107,0.0022939752371695654
WRN,0.08410084065075463,0.04860622882642052,0.44813223836426574
WRNT,0.4106007225534518,0.3372967896942747,0.6813487215826481
WS,0.9964266476623346,0.3164552453421402,0.9750637191194531
WSBC,9.00453461749083e-19,1.395219478452716e-19,6.361104856087734e-26
WSBF,0.5318592604663156,0.07008311474545426,0.43806558323870426
WSC,9.302730350923576e-08,1.9458550441182e-07,3.98756565424396e-14
WSFS,0.022178377288396667,0.03698342150581324,0.0019037628709922538
WSM,1.2813027753019733e-05,8.326179564380777e-05,1.9498438205492477e-08
WSO,5.4184117624177393e-14,1.2013153950156127e-12,7.064986644971747e-14
WSR,0.5540965114512567,0.45887843970117337,0.7646794763929058
WST,2.160712604812317e-05,4.997581485335231e-06,1.4318651689405588e-05
WT,0.32777133752835785,0.4676144038424056,0.2165309898124712
WTBA,5.4184117624154927e-14,1.1471165682186177e-13,1.2836137842552783e-16
WTER,1.0200657795487072e-05,1.0547357258518097e-05,2.86044041333941e-14
WTFC,0.014414151669835062,0.09323448674209589,0.07901211552102017
WTI,0.9658732142701131,0.7200545027484851,0.8608860266882439
WTM,0.13356276845196524,0.5229298444731798,0.1379968014243027
WTMA,7.760961643659741e-13,2.9535336600660376e-10,1.167463257843472e-09
WTO,0.2898538305911472,3.921938868322875e-05,0.7093497384887717
WTRG,0.5959270032668309,0.3870524077109033,0.7422372622371417
WTS,7.940335760966106e-06,6.215720433133473e-06,4.812241227864086e-07
WTTR,0.5324999115260329,0.5932746509442379,0.8684646933667404
WTW,0.9639142493032556,0.7544403418605087,0.878332381390166
WU,0.6154636977936863,0.9265464072078788,0.7365904639057698
WULF,4.360664914250431e-17,1.2174621055125834e-16,1.293688996912755e-21
WVE,0.7781501670536899,0.11691737000263636,0.7642783782946393
WVVI,1.4684895087301897e-19,9.124945218371148e-09,1.524693533455239e-23
WW,0.9323828174782519,0.5962673776654737,0.88708973551008
WWD,3.681806867412439e-11,4.2009285026850174e-08,3.555702011035429e-09
WWR,0.021044039687990845,0.04541790948485125,0.10721515602984988
WWW,0.0016703055872717698,0.1062108379372726,0.29818361155946715
WY,0.3967583394956815,0.4106372279638455,0.4823972236263251
WYNN,0.7803317161806209,0.3578986695958134,0.671483011249034
WYY,0.05663588491159577,0.08039315101099487,0.3277428052545317
X,0.04445681401353352,0.10660378336093868,0.5727055308216893
XAIR,0.0023216756671733396,0.07675622342271826,0.09834716331067495
XBIO,5.78875622961683e-05,0.00011759709193674152,1.4994406080605656e-08
XBIT,0.9950481574358548,0.7165467783146807,0.998214415028377
XBP,1.1799306823803414e-16,3.1137814048617383e-07,3.110631247251444e-11
XCUR,0.434644803231801,0.0003302374039806449,0.35341744217172144
XEL,1.6126880934410804e-05,0.08715501649074231,0.10258228035843198
XELA,7.181739888861846e-25,7.339770774253453e-23,1.7966815833742317e-11
XELB,1.4912433785787705e-20,2.4963271659592824e-21,1.318385469163168e-34
XENE,0.8373872642861464,0.0751234420935526,0.7567994682877158
XERS,0.9952848446851774,0.8543088866212964,0.9969153272403743
XFIN,5.628808990362092e-05,4.601428705984504e-06,2.4758280440499967e-05
XFOR,0.7915387394752611,0.5803759272903735,0.7105711028394945
XGN,0.6759683121357771,0.5579187109315629,0.9635579850572561
XHR,0.9852986540053235,0.9250223068322634,0.9694677791743365
XIN,0.6785357107538436,0.41165212016484976,0.4954448980127625
XLO,0.7978884374155637,0.2679682260215913,0.8220078675291412
XMTR,0.9412745882253908,0.35594006257476396,0.9911751333775985
XNCR,0.8502007763846342,0.4356779799779821,0.7578082226705938
XNET,0.6929825097817475,0.6861686880791509,0.7909497710507827
XOM,0.558371250231027,0.7444227418929376,0.5760620869146471
XOMA,5.6288077064962004e-05,0.008800639545505473,0.01996607521004201
XOS,0.006243400848902514,0.00028526903342732297,0.4968190620083055
XP,0.8841185608714253,0.5118880042706999,0.8797557251708783
XPEL,0.71361432239765,0.4543287609690809,0.6422390401435353
XPER,0.23357617192177216,0.01947258723214973,0.8203597281589448
XPEV,0.08291421019416245,0.7132573843333163,0.1969221097009165
XPL,0.43464487383842243,0.38731004977937833,0.9446427846492963
XPO,0.007149385239628048,0.009309908564214875,0.03044228838125229
XPOF,0.8425608868417808,0.39901999411129574,0.4870216723656897
XPON,0.9020604189899188,0.7641774991461133,0.8625978997725583
XPRO,0.0615003770156215,0.032718983487904696,0.4298235185458944
XRAY,2.7925915903506047e-06,1.2218464744065495e-06,2.388853217028148e-06
XRTX,0.17619420171885758,0.10195611247720948,0.5600238725384119
XRX,0.832067534715235,0.7211559123248967,0.7678162605472589
XTLB,0.567724400270398,0.73101567688445,0.7482766926486721
XTNT,0.00014041862200305847,0.0010942287674577944,0.011722120714076523
XWEL,0.3992739904036846,0.10631077877246398,0.8359902694550881
XXII,5.38458522574374e-17,2.059095249328279e-09,6.499943781176939e-12
XYF,0.8243944074531148,0.6094417943051671,0.7994987787048499
XYL,0.902386377936921,0.9822059551463173,0.8820160003366083
YALA,0.39733551812490486,0.6725888080213709,0.7087343638943457
YCBD,0.8133118426890336,0.18342004095987186,0.7993825024872991
YELP,0.8135263529749874,0.5367723622688331,0.8541423476880078
YETI,0.89481821144196,0.5223326759792021,0.9738455398928604
YEXT,0.9789298670717202,0.3414625568001286,0.9971515903569509
YGMZ,0.9500649729810431,0.00010145367358784127,0.8138261811467888
YHGJ,0.007149385239531014,0.001824757166780877,0.003666547701773548
YI,0.643953913824944,0.048395405517775214,0.7485268834740135
YJ,0.6067036121659815,0.004225221730655759,0.3832671128117573
YMAB,0.8559267914532256,0.5979540790132889,0.5944084022341697
YMM,0.7968387141742352,0.4947691968405552,0.9123245226312294
YORW,2.1607126062074416e-05,3.367333608796433e-05,1.3429783405709822e-06
YOSH,0.9770009419486954,0.2280279683982963,0.9945315426987077
YOTA,4.19194895770233e-17,9.8338646338881e-11,1.206468277370738e-11
YOU,0.9920124969062587,0.6080201079402431,0.9922776455145179
YPF,0.7331219553907091,0.5857319007883912,0.7143566178873384
YQ,0.6447261968276643,0.4431937113759459,0.5949030445110279
YRD,0.993277176193192,0.38169583869676205,0.953402058414582
YS,0.9516261889990015,0.06934017418825233,0.9942660856319215
YSG,0.9501785523427769,0.9423846822433105,0.9464188201498523
YTEN,0.706996276337826,0.9141513880901042,0.7495061656877906
YTRA,0.7060301287607489,0.3122832847567746,0.650458554618583
YUM,0.8546905500209264,0.5963819596761104,0.6342066878171564
YUMC,0.9689147014334341,0.3299593485050344,0.9173121069944853
YY,0.8978553291287883,0.5628856638941544,0.6196448035180961
Z,0.9966914879460889,0.9287075278765486,0.9541426116038906
ZAPP,5.628808990362092e-05,0.00011911196904547012,4.909751510738744e-05
ZBH,0.8634878269239876,0.2930610256547026,0.8926768167187952
ZBRA,0.0005802116977547955,0.08179252889428312,0.07149343551104381
ZCAR,2.7351554834603158e-08,3.270545997545916e-07,9.734668456074596e-07
ZCMD,0.8125549613794717,0.14851051819631023,0.8197360116794465
ZD,0.8652905951481644,0.05057700603395843,0.8916082464739726
ZDGE,0.3997994688114387,0.017816844057511383,0.843488361637714
ZENV,0.9657819510860848,0.8840932926090984,0.9394081690115961
ZEPP,0.22795394120899204,0.05839423392866516,0.8788734740713422
ZETA,0.8529878333459671,0.8886222850871106,0.9300051985693967
ZEUS,0.003545255091138344,0.038822959117613465,0.02650679637112352
ZFOX,0.9722664474282026,0.30103308690196773,0.884646183266063
ZG,0.9615398224528265,0.23050732745045666,0.8030297544888934
ZGN,0.5442369233459705,0.0913930230415112,0.47444049800120847
ZH,0.930092639142494,0.9562780487378303,0.9572337064344187
ZI,0.5890705167980111,0.22483893155255985,0.7526105054662955
ZIM,0.697381900278165,0.6612019293824682,0.6955784826381767
ZIMV,0.4859418393054571,0.002051308632384785,0.9817379395511634
ZION,7.940335760965748e-06,8.591091340692942e-06,1.6485760034931754e-10
ZIP,0.9785179998893171,0.9395671658610808,0.9676704290878606
ZJYL,0.693101384072051,0.00012224123575064525,0.878146361670397
ZKH,0.4991402659700661,0.6998208483496201,0.5839552778418782
